Explanation;Target
VodafoneTR dolandırıcı olduğunu anladık, bu kesin. Diğerleri sanki çok iyi @Turkcell de kendine pirim yapmaya çalışıyor bu flood altında. Önce siz de soygunculuğu bırakın. Yoksulun sırtından doyan doyana.. Kimsenin ahireti yok, sanki mal onu ebedi kılacak. Yazık, çok yazık;0
Bunların hepsi aynı. Vodafone, turkcell, turk telekom al birini vur ötekine. Ben çok memnunum diyen bile en az bir kere dolandırılmıştır. Medya da hiç haber olmuyorlar. O kadar reklam veririlerse tabii. Devlet karışmıyor. Denetim yok. Bildiğin yeni nesil mafya bunlar, sorma ver.;0
#VodafoneDolandırıcılığı #turkcell dolandırıcının daniskasi devlet yeterince denetim yapmıyor bunlarda vatandaşa iyice kayıyor.;0
Mutlu Etmez vodafone en büyük kazıkçı;0
Haklısınız @vodafone aşım oldumu hiç affetmiyor. Adalet sistemi de itiraz sistemide çalışmadığı için. Kör tuttuğunu misali..;0
bahsi geçenler beni platinium üye adı altında 2010 larda ayda 400tl hesap çıkararak canıma okudu uyanincaya kadar..nefret ediyorum .;0
Hepsi aynı, Vodafone, Turkcell, TT farketmiyor.;0
Turkcell kazık, Telekom ekonomik ama çoğu yerde çekmiyor. İkisinin ortası Vodafone. Çekimi de öyle bazılarının dediği gibi kötü de değil;2
Vodafone pişmanlıktır;0
Ne yapalım en ufak depremde hatları kesilen Telekom'a mi gecelim? Bir takım vakıflara yardımda bulunan Turkcell mi kullanalım. Tabii ki Vodafone kullanacağız. #VodafoneDolandırıcılığı;2
Geç vodafone e gör kilitlemeyi;0
vodafone gelmiş geçmiş en buyuk dolandirici iki gun sonra kurtuluyorum;0
#Turkcell in pahalılığından kaçıp Vodafone’a geçtim çok memnunum aşım derdi yok, paket bitti derdi yok, çekme sorunu yok. #VodafoneDolandırıcılığı;1
Burdan yetkililere sesleniyorum, Lutfen bu operatörlere bir çare bulun.Kullanmadan gelen yuksek faturalar,çekmeyen şebekeler,her ay telsiz ucreti ve daha fazlasi..#VodafoneDolandırıcılığı #turkcell #turktelekom #RecepTayyipErdogan;0
Sizde az değilsiniz ha vodafome, rakibinizin yerden yere vuruluşu hoşunuza gidiyor değilmi? 3 aydır vodafone deyim dijital operatör uygulamasında saçma sapan cevaplar yazan robot müşteri hizmeleri yapmışlar, cevap veremiyor, müşteri hizmetlerinde muhattap yok! Hepsi aynı bunların;0
Bende Turkcell'den Ruslardan kaçtım. Sorunlu Türk telekomu  düşünmedim bile. Vodafone İngilizler ile bir küs bir barışık idare ediyoruz.;2
1998'den 2018'e kadar Turkcell kullanıcısıydım, Vodafone'a geçtim. 2 telefon kullanıyorum, Turkcell olanı neredeyse hiç kullanmıyordum, interneti bile kapalı olmasına ramen 35 TL civarı faturası olurdu. Şimdi aynı parayı veriyorum interneti de var.;1
23 yıllık vodafone kullanıyorum.... nihayettttt yarin kurtuluyorum sizden... soyguncusunuz...;0
Senelerdir turkcell kullandım faturaya yetişemeyince dedim Vodafone geçeyim bayada uygun fiyata oldu evimin internetide öyle ama arkadaşım her gün olur olmadık yerde aranıpta kota yükseltelim diye aranıp taciz edilmez memnun olmazsam ben sizi ararım;2
3 ya da 4 yıl vodafone kullandım fatura ödemeye her gittiğimde sistem yok dediler müşteri hizmetleri çağrı merkezi yetkilisi ile görüştüm kaç defa hep geçici arıza var dediler geçtiğini görmedim;0
Vodafone çekim gücü çok iyi yıllardır sorun yaşamadım. Turkcell yıllardır çekim gücü safsatası ile müşteri avlayıp bol bol fatura şişiriyor. Pompacı Turkcell. #VodafoneDolandırıcılığı;1
En avantajli paketler Vodafone'da. avea hiç çekmiyor, turkcell senenin 6 ayını gecirdigim kırsalda aramaya bile kapalı. Sorsan Vodafone cekmiyor. Hmm evet canım öyle haklısın.;1
Benzer haltları vodafome de yiyor! Bu yüzden yıllar önce tepki gösterdim ve ailece Türkcell’den çıktık… Vakalardan en basit örnek: Kendi keyiflerince 5 dakika içinde 4 defa İstanbul hava durumu mesajı gönderip dünyanın parasını geçirmişlerdi!;0
Bide ulaşamadık diyorlar genelde arayan yok soran yok arıyorum tekrardan kimse gelip bakmadı diye beyfendi acil olduğunu vs yazalım diyorlar diğer gün arıyorum dün aradığım saatte arızayı kapatmışlar şaka gibi ;0
10 yili askin suredir @vodafone  musterisiyim 2 adet hattim var.Dun @vodafone  hat alan kisiler benim yarim kadar fiyata.@vodafone  kullaniyor.eski musteriye daha pahali fiyata ayni hizmeti veriyorlar.Akil mantik almiyor.enayiligimize doymayalim;0
Hazirana kadar mahkumum @vodafone e ondan sonra bi Allahın kulu tutamaz.;0
VOdafone de de aynı sıkıntı var..;0
vodafone pismanliktir;0
İlk hattımı aldığım zamandan bu zamana kadar 20 yılı aşkın süredir ısrarla kullanmakta olduğum aboneliğimi saygısızlığınız ve müşteriyi kaziklama odaklı güncel politikalarınızdan dolayı en yakın zamanda iptal ettireceğim. Koskoca firmanın düştüğü hallere bak, yazık, çok acı..;0
Sizin çalışanlarınızın hatasını ve iş bilmezliğini ben çekecek değilim. Bana gerekli bilgilendirme yapılsaydı zaten ben bu #supercam saçmalığını zaten bağlatmazdım.Bu yüzden zararımı tazmin edeceksiniz. Sonra da be yaparsanız yapın ister uyuyun. İster tekrar engüvenli şirketolun;0
Hepsi aynı lanet olsun hepsine yatacak yeri yok bu Allahsız ların @vodafone yılanın başı @VodafoneHizmet;0
Hala ücretle birşeyler satmaya çalışıyorsunuz. Tarife özelliği olduğu için iptal edilememektedir diyorsunuz. Benim böyle bir talebim yok iken tarifeyi müşteriyi kazıklamak üzerine şekillendirmişsiniz, daha az kazıklanmak isterseniz birde yıllık abone olun diyordunuz.. PES doğrusu;0
vodafone kral sahtekae olmasin sakin. Sallakazandan 1500 dk gunluk konusma veriyorlarsa uckagitcinin ta kendisi olurlar. Veya gunluk 10.000 sms vodafone bunlari tipa yapsin;0
Bu durum yetkili servisinizdeki elemanlardan bayiilerinize kadar aynı. kimsenin bilgilendirme yaptığı ve de birşey bildiği yok. Buna ancak fırsatçılık adam oyalama yoluyla zarar diyorum;0
Vodafone da aynı Türkcell de b*k,Türk Telekom’dan gayet memnunum.;0
vodafone pişmanlıktır. En iyisi Telekom;0
İlk Turkcell kullanıyordum sağlam geçirdi ,Türk Telekom’a geçtim geçmez olaydım hiç bir yerde çekmiyor,Vodafona geçtim bazı sıkıntılar var bazen oda çekmiyor alakasız yerlerde ama faturam sabit geliyor. Şimdilik iyiyiz;1
Yemin ediyorum 5 hattım var hepsini kapattıracam.. dolandırıcılık hırsızlık hepsi bunlarda;0
Böyle giderse taahhütüm bittiği an başka şirkete gideceğim. Ya da siz hemen bir çözüm bulup bu işi sonlandırırsınız taahhüte falan bakmadan. Ve tabii bana ekstra ödeme çıkarmadan. Suçlu siz. Mağdurben Sonra da güzel uykunuza kaldığınız yerden aynen devam edersiniz.;0
Daha benim sorunumu bile çözmeyi bırak buna yanaşmıyorsunuz bile. Benim nağduriyetim çok büyük. Sırf bu çözüm odaksız yaklaşımınız bile beni haklı çıkarmaya yeter. Böyle olacağını düşünmezdim sizin gibi şirket için. Bundan sonra geçmiş faturalarımı zor tahsil edersiniz. Ödemem.;0
Gerçekten bu konuya ihtiyacınız var. Veri güvenliği sıfır. Güvenlik zaten sıfır. Çalışanlarınızı bile denetleyemiyirsunuz. Her önünüze geleni işe almışsınız. Millet sizin şirketlerde at koşturuyor. Siz de herşey yolunda zannediyorsunuz.  @vodafone;0
Tüm operatörler aynı yok birbirlerinden farkı... Hiç biri vaat ettikleri hizmeti vermiyorlar. Türkiyede @vodafone'nin çekmediği tek yer benim evim sanırım. #VodafoneDolandırıcılığı;0
vodafone ve ya diğerleri de masum değil!Hukuk korumuyor malesef bu yüzden  insanlar artık sosyal medya ile hak arıyor...#VodafoneDolandırıcılığı;0
vodafone inanılmaz pahalı. Paketim bitmesine 1 gün kala konuşma dk’kam bitti. Anında 24 TL yapıştırıp, 1 günlüğüne 250 dakika verdiler. Hemde hiç sormuyorlar. Şikayet hakkım bile yokmuş.  Yılım dolduğu an @TurkTelekom ‘a geçmeyi düşünüyorum, bakalım.;0
Bende Vodafone kullanıyorum bir sorun yaşamadım tcell yalakası yada reklamcısımısınız merak ettim;1
Gelmeyin vodafone daha berbat.;0
#VodafoneDolandırıcılığı Arkadaşlar lafa gelince herşey bol bol gigabyte lar dakikalar havada uçuyor ama icraata gelince kimse yok. Kanmayın almayın. Geçen bir pazarlamacısı geldi vay efendim biz #Turkcell altyapısı kullanıyoruz onla aynı ama söyleyemiyoruz gibi palavralar sıktı.;0
Türkiye'nin en soyguncusu Turkcell, daha önce Turkcell kullanıyordum. Dört yıldır Vodafone geçtim, gayet iyiyim. şuanda bana yanlış yapmadılar, yaparlarsa yakarım.;0
Sezon sonu Türk Telekom'dan ayrılacağım ama Vodafone çöp Turkcell de pahalı hangisine geçeceğimi bilmiyorum :/;0
#Turkcell ve  #VodafoneDolandırıcılığı iyice arastirilmali.Arkadaslar, ayni uygulamalari ayni sekilde hem ingilterede hem turkiyede kullanmaktayim. Ingilterede aylik paketim 25gb,bana hayli hayli yetiyor. Turkiye de ayni uygulalari ayni sekilde kullanmama ragmen 50 gb yetmiyor.;0
Bu doğru değil vodafone olacağınıza telefonunuz çekmesin kullanmayın! Turkcell = Tefeci ! 1 GB ek internet 24 TL ek olarak eğer internet isterseniz 10 GB ‘a kadar var 80 küsür lira sonunda limit aşımını önlemek için para ödemeyi unutursanjz otomatik yenilemeden sonra fatura400;0
Turkcell’den Vadafone geçeli 4 sene oldu 1 kere bile faturamda bir süprize  denk gelmedim ben asıl dolandırıcılığı Turkcell’de yaşadım madur olan varmış sonun kadar arasın hakkını ;1
vodafone kolumu bırakırmısın canımı acıtıyorsun;0
#VodafoneDolandırıcılığı bi ara @VodafoneTR kullanırken cihazla birlikte faturam 200 ? idi ama hiç bir zaman 200 ? ödemedim sürekli yurt dışı aranmış yurt dışına sms gitmiş aşım yapmışsınız diye sağolsun yazdılar bir daha tövbe;0
vodafone in Allah bin belasını versin hakkımı helal etmiyorum haram zikkim olsun;0
Vodafone ve turkcell sürekli adam düdüklüyor..!!;0
vodafone'nin de farkı yok bunlardan banada Turkcell 23 dakikada 3 gb interneti kullanımdığımı ve limitimi doldurduğumu 3 dakikada 1 gb kullanım ve 60 tl ilave fatura çıkardı.böyle bir kullanım mümkün mü? akıl almıyor.;0
Turktelekom ve turkcell’de bu sorunları yaşadığım için vodafone’a geçtim.. 3 yıldır sorunsuz kullanıyorum. Tüm ailemi de vodafon’a geçirdim.. hiç kimse sorun yaşamadı.. ekrana reklam olarak tarifenizi yükseltmek ister misiniz diye uyarılar geliyor, kabul etmemek lazım sadece..;1
müşteri hizmetleri numaramı adama vermiş adam beni arayıp para istiyo, böyle bi saçmalık mı olur diye @vodafone i aradım.. neyse, haklısınız dediler adama ödemesini yapmışlar bana artık kaç aylık faturaysa tek faturaya 2.500 tl yansıttılar.. @VodafoneHizmet den koşarak kaçtım!;0
Yakında @vodafone den de kaçacak yer ararsınız.;0
Al bende o kadar Ankara’nın göbeğinde çekmiyor...bide kalite diyene ayar oluyorum...fazla faturalarda cabası...;0
Sen hic temize cikmaya çalışma vodafone ilk ayin acisini öbür ayda cıkartıyar 35 dediğine bakmayin yari kadar interneti 60 tl veriyor üstelik kullanmasanda bitiyo anlamadm olayı;0
vodafone bey internet dayandıramıyoruz sana her gb diyene bastık parayı bastık parayı fatura ödeyecek para kalmadı;0
2016ten beri vodafonluyum. Turkcell ve turk telekomu kullanmış biri olarak vodafone'a laf ettirmem. Fiyat performans açısından en iyisidir.  Pass paketleri sayesinde mobil internet konusunda diğer operatörleri ezip geçmiştir.;1
Vee anlayamadığım şekilde çabuk biten bir internet.. Salla kazan rezaletine değinmiyorum bile.. Kendilerini çok zeki ve akıllı zanneden kibar HIRSIZLAR.. @vodafone @vodafonehizmet;0
Uzun zaman kullandığım Turkcell den gelen yüksek faturalar nedeniyle 2017 de Vodafone geçtim. Pişman değilim #VodafoneTr;1
Aynı olay @vodafone de başıma geldi 2 dilekçe ve tüketici mahkemesiyle bu iş çözüldü hatta ve hatta askerdeyken bana haciz bile yollama tehditi sunuldu 6 sonra bile hakkımı aldım enayi değiliz kolay para kazanılmıyor ne yaparsan yap bu fatura gelme lüksü olamaz ...;0
turkcell tarafından yıllarca kazıklandım. Vodafonedan çok memnunum.;1
Bende vodafone kullanıyorum hattım faturalı değil paket almaya gidince faturalı olmadığı için en az 50 tl lik paket satın alabilirsiniz diyor ve sürekli borçlu çıkıyorum 20 tl 30 tl yani sonuçta benden 80tl alıyor devlet bu soygunculuğa bir dur demeli ;0
Vodafone dan gayette memnumum ilk hattım Turkcell di kaziklanmaktan sıkılıp Vodafone a gectim keyfim yerinde kisiye göre degisir bunlar jer hattın memnun olanı olmayanı vardır. Bir toplumda herkesi mutlu etmek zor;1
Ben Turkcellden  geçtim kullanıyorum. Burda yazıldığı gibi herhangi bir problemle karşılaşmadım. Turkcell vodafone göre gereksiz pahalı ve bunun bir sebebi yok.;1
Tam da yarın hattımı değişecektim.vodafone de aynı. vodafone e ödediğim faturalarla dünya turuna çıkabilirdim #VodafoneDolandırıcılığı;0
Burada bir gizli reklam var @vodafonehizmet bedavaya günahını vermez. Aranan numarayı bil ayrı para,meşgulken arayanı bil ayrı para.Hızlı internet de ayrı bir yalan.;0
Hepsi ayni bokun laciverti ;0
vodafone  En buyuk Dolandirici Bunlar Benim kisisel bilgilerimi herkesle paylaştilar Benim borcum varken avukatlari abimin kayinbabasina kadar arayip borc ile ilgili icra gelecegini eve gecmemiz gerektigini soylemiş gizliligi ihlal ettiniz muşteri hizmetleri avukati uyardik dedi;0
Bu tagı açıp müşteri çalmaya çalışan @Turkcell i kınıyorum. @VodafoneTR adamdır;1
vodafone dolandırır turk telekom çekmez turkcell pahalı napalim aga biz hatta mi kullanmayalım ??#VodafoneDolandırıcılığı;0
ben 3.senedir kullanıyorum ve 1 gün sözleşmede yazan tutardan 1 kuruş fazla fatura gelmedi.;1
Yalan turkcell çekmiyor heryerde !! Tek çekim gücü iyi olan operatör vodafone dur.. üstelik gayette iyi.;1
Gercekten inanilmazsiniz, paket satarken bunlari neden belirtmiyorsunuz? Veya verdiginiz hizmet kadar neden bedel almiyorsunuz? Insanlari keriz yerine koyuyor birde ustune taahhüt ediyoruz diye piskin piskin cevap veriyorsunuz. 18 senelik odafone kullanicisi olarak nefret ettim;0
Bende vodafone kullanıyorum, 3 hattım var sözde kamu tarifesi kullanıyorum internet bittiğinde uyarmadan 1 gb tanımlayıp faturaya 15 tl kilitliyorlar, müşteri hizmetlerini arayıp internet bittiğinde kullanıma kapatılsın diyorum bunun ücreti aylık 9 tl diyorlar, 9 Martta gidiyorum;0
Aynı problemin bir başka türlüsünü turkcellden gördüm açık ara bence bu ülkenin en büyük dolandırıcı 1. Vodafone 2. Turkcell bunlar kadar hırsız ahlaksız allahsız kitapsız görmedim haram olsun verdiğim paralar size @Turkcell @VodafoneTR;0
Kimse yalan söylemesin , Turkcell olsa tamam derim yada Türk Telekom , olsa tamam ama Vodafone ye laf söyletmem , geçen sene 50 tl olan faturam bu sene 30 tl ye indi üstelik herseye zam gelmişken ;1
vodafone pişmanlıktır kurtulmak bin bela allah kimseyi düşürmesin;0
Çok pahalısın be @vodafone;0
20 yilldir kullandigim operatörü tek seferde bitirdim bidaha da vodafone gecmem;0
Bizde Turkcell den kurtulup @vodafone a geçtik şimdilik aramız misss @VodafoneTR;1
o konuda haklısınız ama vodafone de sizi bağlayana kadar uygun fiyatlı satıyor tarifesini, sonrasında nedense fiyatlar uçuyor..;0
Ben @vodafone kullanıyorum. Ne fark ediyor ki Al birini vur ötekine!! Her hizmet için ayrı ayrı para istiyorlar. #VodafoneDolandırıcılığı @vodafone;0
vodafone kazık;0
Vodafone pişmanlıktır abla ben uzun süre kullandım ama 3 senedir Turkcell kullanıyorum mobil ödeme yapmadığım halde 120 tl mobil ödeme yapmışım diye faturaya yansıttı duran tarifede internet durmuyor neymiş ben onay vermişim;0
vodafone de bana kazık atmış 320 lira anlaştım 688 lira fatura gelmiş daha ilk fatura bu  #VodafoneDolandırıcılığı Bi farkları yok yani #vodafone;0
Uzun yıllardır ben ve ailem Vodafone kullanıyoruz.Kesinlikle anlatılanlar doğru değil, Vodafone’dan çok memnunuz.Sanırım Turkcell Vodafone’un yükselen müşteri sayısından çok rahatsız olmuş.;1
Ben de şu an vodafone kullanıyorum ama memnun değilim. vodafoneunda kalır yanı yok ekstradan ücretler vs vs. Ayrıca paketleri de kullanışlı değil artık. Yıllardır vodafone kullanıcısıyım değiştirmeyi düşünüyorum.;0
Aynı durumu vodafone de yaşadım kullanması için yeğenime verdiğim faturasız hattı #vodafone benim haberim olmadan fatutalıya çevirmiş nasıl çevirmiş onuda bilmiyorum 30 TL lik faturaya 167 TL ödedimde kurtuldum aynı bokun başka rengi bunlar dolandırıcılığın başka versiyonu...;0
Kazikliyon  gene şerepsiz;0
"vodafone'de aynı halt. Telefonda bin kere ""istediğim zaman ayrılabilmek ve iptal bedeli ödememek şartıyla kabul ediyorum"" diyip onay almama rağmen iptal bedeli kitlenmesi bir tek hukukun rezil olduğu yerde gerçekleşebilir.";0
vodafone nin eline kimse su dökemez dolaşıma kapalı telefonu bile aldatmayı başarabilen tek operatördür!;0
Hepsi aynı, internetin bittiğinde müşterisine sormadan 1 gb yükleyip 24 tl alan #Vodafone de var.  #VodafoneDolandırıcılığı;0
Şu tarifeyi kullanıyorum 1 senelik tahüt verdim ve hiç bir zaman fazla bir ücret  ödemedim aşım yapmadığım sürece ne @Turkcell ne @TurkTelekom vodafonun yanından bile geçemez iyiki varsın @VodafoneTR ;1
Vodafone kullanmak pişmanlıktır @TurkTelekom kullanıyorum ona da bin pişmanım ama haftalık hediye verdiğinden öğrenciye yettiğini düşündüğümden @Turkcell e geçmiyorum öğrenci için aşırı pahalı ölsün bu öğrenciler neden yaşıyor ki zaten #VodafoneDolandırıcılığı;0
